platform,commenter_id,commenter_username,post_mid,thread_id,post_url,root_comment_url,topic,topic_relevance,training_grade,source_excel_row
facebook,684085394,cindy.paggioli,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1011151974938773,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1011151974938773&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,generally_usable,48
facebook,100012492729068,jackie.zampaglione,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1028028393071604,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1028028393071604&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,generally_usable,49
facebook,1504910226,lou.dinola,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1028028393071604,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1028028393071604&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,generally_usable,49
facebook,100003299702670,deb.gerhard,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1028028393071604,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1028028393071604&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,generally_usable,49
facebook,1091346340,john.obrien.319,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1028028393071604,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1028028393071604&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,generally_usable,49
facebook,100020419251948,lepoard.tiger,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:990748433919981,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=990748433919981&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,58
facebook,660896676,bren5,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1903646316905870,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1903646316905870&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,generally_usable,59
facebook,100075083615105,vasco.thomas.960817,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1903646316905870,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1903646316905870&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,generally_usable,59
facebook,100001995642727,luisa.decrescenzofrancis,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1378308317688419,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1378308317688419&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,core_usable,63
facebook,1633549187,lbouchard33,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1463922469114721,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1463922469114721&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,generally_usable,69
facebook,100061492006044,brandon.paul.3154284,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:2527302167716588,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=2527302167716588&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,generally_usable,70
facebook,683860351,sjwentworth,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:2527302167716588,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=2527302167716588&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,generally_usable,70
facebook,100094013576583,donna.holmes.911308,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:2527302167716588,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=2527302167716588&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,generally_usable,70
facebook,100000511533146,jamie.norton.92,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:2768863776832357,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=2768863776832357&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,71
facebook,61555226223660,dried.raven,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1558789962268788,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1558789962268788&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,73
facebook,100027207373673,serena.ignacio,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:2132936030896626,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=2132936030896626&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,relevant_context_only,74
facebook,100022051644325,linda.mccorison.73,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1005826779097483,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1005826779097483&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,76
facebook,100004756741768,rick.alexander.503092,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:991458380322564,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=991458380322564&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,generally_usable,78
facebook,1633549187,lbouchard33,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:991458380322564,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=991458380322564&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,generally_usable,78
facebook,509308969,marc.paquette.96,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1263093902378413,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1263093902378413&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,generally_usable,81
facebook,100000619917040,jason.kirkconnell,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1324100419366814,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1324100419366814&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,generally_usable,89
facebook,655888214,tarra.pelletierbaron,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:877149318247799,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=877149318247799&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,90
facebook,1302201310,donald.crabtree.33,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1403779651577127,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1403779651577127&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,91
facebook,100044286335257,dawna.allen.10,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1904747650204167,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1904747650204167&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,generally_usable,94
facebook,100013182645413,ty.garber.5,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:1483851273069680,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=1483851273069680&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,strongly_relevant,generally_usable,95
facebook,100000329124252,bradley.locksmith,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:2152911928774877,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=2152911928774877&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,96
facebook,1114223096,anne.derrig,Facebook:post:pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,id:2152911928774877,https://www.facebook.com/NedLamontCT/posts/pfbid07v3aVJWM6R4vZQwegvvqvojAZDrCDhjDYRR39AVQMM9yXqXjHeNbMgSFtzqEXU4pl,https://www.facebook.com/NedLamontCT/posts/pfbid02BbTLNrU8QJWUTdYPyDqFMmuQrceLTehLiCqoR4PrCueDazviT4Yar6dzWa5UdZg3l?comment_id=2152911928774877&__cft__[0]=AZaFFeJCxKnyFja2rN8J7pGuJQrmpDzWaWKpy2D6L31x6RLvPAo_BbeKb_IsevbX_r_ikyPSQZNjJN4IDGiN7NjSWjDX39DrJFsqWbE7ygWHcRPByQnO-l4KMP77RMT5m30cx9RUci08kHbVjPAvs_-zioJbiD5niBMe0issbcv-iQ&__tn__=R]-R,Should medical debt be excluded from personal credit records?,relevant,relevant_context_only,96
