mid,native_id,url,topic,keyword,source_file,reason
Instagram:post:3354897380039597164,3354897380039597164,https://www.instagram.com/p/C6O_WRjJhxs/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3192670716472395650,3192670716472395650,https://www.instagram.com/p/CxOpRnkIQeC/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3350408356985724333,3350408356985724333,https://www.instagram.com/p/C5_CqZCol2t/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3178885494876788328,3178885494876788328,https://www.instagram.com/p/Cwdq4PfxdZo/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3409827775864951851,3409827775864951851,https://www.instagram.com/p/C9SJEvNsNQr/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:2611965454711882597,2611965454711882597,https://www.instagram.com/p/CQ_kL4FsYNl/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:2934454897051750518,2934454897051750518,https://www.instagram.com/p/Ci5Ry50LNB2/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:2517010486194929769,2517010486194929769,https://www.instagram.com/p/CLuN7OVlQBp/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3720091866718059261,3720091866718059261,https://www.instagram.com/p/DOga9fHjLr9/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3666375048909889957,3666375048909889957,https://www.instagram.com/p/DLhlK6DoSGl/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:2809702728349708350,2809702728349708350,https://www.instagram.com/p/Cb-Eb63uvA-/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3809492166570267456,3809492166570267456,https://www.instagram.com/p/DTeCPEjDdNA/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:2658330843287594205,2658330843287594205,https://www.instagram.com/p/CTkSdFJnyTd/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:2777433763115113781,2777433763115113781,https://www.instagram.com/p/CaLbUrFpx01/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3583186077252698962,3583186077252698962,https://www.instagram.com/p/DG6CMCyxcNS/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:2426142922006269372,2426142922006269372,https://www.instagram.com/p/CGrZCIggw28/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3456570600314054088,3456570600314054088,https://www.instagram.com/p/C_4NKW0xyXI/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3146731399658289834,3146731399658289834,https://www.instagram.com/p/Curb4kwMzqq/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3174203691879699230,3174203691879699230,https://www.instagram.com/p/CwNCXCrORMe/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:2521376249266238207,2521376249266238207,https://www.instagram.com/p/CL9ulcCnvL_/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3159817737022098373,3159817737022098373,https://www.instagram.com/p/CvZ7X2KLkvF/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3720014282353369439,3720014282353369439,https://www.instagram.com/p/DOgJUfDDWFf/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3818749597314068698,3818749597314068698,https://www.instagram.com/p/DT-7IayEjDa/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3209733166118492018,3209733166118492018,https://www.instagram.com/p/CyLQ08GSFdy/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3911460678669519499,3911460678669519499,https://www.instagram.com/p/DZITMNxAUqL/,政府是否应补贴儿童照护费用？,affordable daycare,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3486787349700902044,3486787349700902044,https://www.instagram.com/p/DBjjp7qP3yc/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3617193438548243669,3617193438548243669,https://www.instagram.com/p/DIy2kSEirTV/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3648631108668511888,3648631108668511888,https://www.instagram.com/p/DKiiql8oFaQ/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3712755917688162513,3712755917688162513,https://www.instagram.com/p/DOGW9YLiEjR/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3897752803435434050,3897752803435434050,https://www.instagram.com/p/DYXmYYHDVBC/,政府是否应补贴儿童照护费用？,affordable daycare,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3912290706643845199,3912290706643845199,https://www.instagram.com/p/DZLP6tjkYBP/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:2673178580764862498,2673178580764862498,https://www.instagram.com/p/CUZCcGPrCgi/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:2713520592959988313,2713520592959988313,https://www.instagram.com/p/CWoXJo6FmJZ/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3743966069917546052,3743966069917546052,https://www.instagram.com/p/DP1PU3gjPZE/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3865965429680890666,3865965429680890666,https://www.instagram.com/p/DWmqxNWEeMq/,政府是否应补贴儿童照护费用？,affordable daycare,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3870873152025065066,3870873152025065066,https://www.instagram.com/p/DW4Gp99DPZq/,政府是否应补贴儿童照护费用？,affordable daycare,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3880960202359584625,3880960202359584625,https://www.instagram.com/p/DXb8L3pEjdx/,政府是否应补贴儿童照护费用？,affordable daycare,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3910880062040704703,3910880062040704703,https://www.instagram.com/p/DZGPLIZGAa_/,政府是否应补贴儿童照护费用？,affordable daycare,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3019680334518089802,3019680334518089802,https://www.instagram.com/p/CnoD0PqLvhK/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3237702655781792724,3237702655781792724,https://www.instagram.com/p/CzuoWlONmvU/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3410006060579772719,3410006060579772719,https://www.instagram.com/p/C9SxnHyyVkv/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3569985178681649978,3569985178681649978,https://www.instagram.com/p/DGLIpr8uqs6/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3656359241766346382,3656359241766346382,https://www.instagram.com/p/DK9_1uwsx6O/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3680196676296651065,3680196676296651065,https://www.instagram.com/p/DMSr2DqPDE5/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3755694097064782357,3755694097064782357,https://www.instagram.com/p/DQe5-H8k-oV/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3871688100729039789,3871688100729039789,https://www.instagram.com/p/DW6_9CFD6ut/,政府是否应补贴儿童照护费用？,affordable daycare,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3885368781816767383,3885368781816767383,https://www.instagram.com/p/DXrmlJNlKOX/,政府是否应补贴儿童照护费用？,affordable daycare,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3892495759237979701,3892495759237979701,https://www.instagram.com/p/DYE7EULGB41/,政府是否应补贴儿童照护费用？,affordable daycare,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3898443867624859698,3898443867624859698,https://www.instagram.com/p/DYaDgrylGgy/,政府是否应补贴儿童照护费用？,affordable daycare,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3907336236490927653,3907336236490927653,https://www.instagram.com/p/DY5pZrqDa4l/,政府是否应补贴儿童照护费用？,affordable daycare,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3907852356176407767,3907852356176407767,https://www.instagram.com/p/DY7ewNkkWzX/,政府是否应补贴儿童照护费用？,affordable daycare,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:2687998155441829480,2687998155441829480,https://www.instagram.com/p/CVNsBSsA_Zo/,政府是否应补贴儿童照护费用？,daycare cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3372861269164498731,3372861269164498731,https://www.instagram.com/p/C7Oz3RBOR8r/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3400520982944905967,3400520982944905967,https://www.instagram.com/p/C8xE9E3sXrv/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3500270869676930462,3500270869676930462,https://www.instagram.com/p/DCTdc-MvbWe/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3533852406577945092,3533852406577945092,https://www.instagram.com/p/DEKxApmvNoE/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3549797264891724453,3549797264891724453,https://www.instagram.com/p/DFDac4GhkKl/,政府是否应补贴儿童照护费用？,child care cost,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3608582884619050351,3608582884619050351,https://www.instagram.com/p/DIUQwO0Rd1v/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3666425681122862526,3666425681122862526,https://www.instagram.com/p/DLhwrs-sqW-/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3693357701439259599,3693357701439259599,https://www.instagram.com/p/DNBcULevYPP/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3742842011419263767,3742842011419263767,https://www.instagram.com/p/DPxPvqdDcMX/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3784081344180687662,3784081344180687662,https://www.instagram.com/p/DSDwe8BEpMu/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3790606366483711517,3790606366483711517,https://www.instagram.com/p/DSa8GglmIYd/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3799724330134116871,3799724330134116871,https://www.instagram.com/p/DS7VSV-DZoH/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3804100990216323020,3804100990216323020,https://www.instagram.com/p/DTK4bITjj_M/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3816122375272691977,3816122375272691977,https://www.instagram.com/p/DT1lxTljHkJ/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
Instagram:post:3846496987894855623,3846496987894855623,https://www.instagram.com/p/DVhgKGBFTfH/,政府是否应补贴儿童照护费用？,child care tax credit,ig_message_data.txt,mid_topic_already_in_historical_rule_pairs
