mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,lang,relevance_label,relevance_confidence,relevance_reason,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,human_label,human_note
Instagram:post:3407746429043158721,Instagram:post:3407746429043158721,3407746429043158721,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/C9Kv1J7uS7B/,,,AI 语音诈骗是否应强制披露或限制？,voice cloning scam,"Beware of AI-Powered Voice Cloning Scams! 🚨 Scammers are getting smarter with AI voice cloning technology! They can mimic the voices of your loved ones to trick you into sending money under false pretenses. Remember to always verify unfamiliar email addresses and phone numbers. If someone you know reaches out from a new account, contact them through usual methods before taking any action. Stay vigilant and protect yourself! 💡 #AIAwareness #VoiceCloningScam #StaySafeOnline #TechAwareness #VerifyBeforeYouTrust #OnlineSafety #DigitalSecurity",en,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",false,true,true,75,,
Instagram:post:3674383362387573573,Instagram:post:3674383362387573573,3674383362387573573,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DL-CDNLt3tF/,,,AI 语音诈骗是否应强制披露或限制？,voice cloning scam,#FraudFreeFriday Her voice was real… but the call was fake. 🎭📱 AI scams are getting smarter — are you? #VoiceCloningScam #AIThreat #ScamAlert #FraudFreeFriday #CyberSafety #DigitalDeception #ThinkBeforeYouAnswer #ISEAIndia @goi_meity @officialdigitalindia @mygovindia @nicmeity @nielitindia @cert_india @ashwini.vaishnaw @cyberdosti4c,en,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",false,true,true,34,,
Instagram:post:3469830579638270993,Instagram:post:3469830579638270993,3469830579638270993,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DAnUIc6IHwR/,,,AI 语音诈骗是否应强制披露或限制？,voice cloning scam,Don't Fall for the Imposter! AI Voice Cloning Scams Targeting Unsuspecting Victims - Verify Callers & Stay Vigilant! . . #VoiceCloningScam #AIScamAlert #CyberSecurityAwareness #IdentityTheftProtection #OnlineSafetyTips #DigitalSecurity #ProtectYourIdentity #ScamAlert #StayVigilant #CyberAware,en,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",false,true,true,27,,
Instagram:post:3858551886831504767,Instagram:post:3858551886831504767,3858551886831504767,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DWMVH9iAU1_/,,,AI 语音诈骗是否应强制披露或限制？,voice cloning scam,"SCAM SUNDAY: AI Voice Cloning ""Emergency"" Calls 🚨 New scary scam alert! Criminals are using AI to clone voices and fake family emergencies! HOW IT WORKS: • Scammers find voice samples from social media videos • AI clones your loved one's voice perfectly • They call pretending to be your child/grandchild in trouble • ""I'm in jail, need bail money, don't tell mom/dad!"" • They pressure you to send money immediately via gift cards or wire transfer 🚩 RED FLAGS: • Urgent ""emergency"" calls asking for money • Poor connection or ""I can barely hear you"" • Requests for gift cards, wire transfers, or cryptocurrency • Won't let you call them back on their regular number • Asks you not to tell other family members 🛡️ PROTECT YOURSELF: • Ask questions only the real person would know • Hang up and call your family member directly • Set up a family code word for real emergencies • NEVER send money without verifying the emergency This technology is getting scary good. When in doubt, verify first! Questions about suspicious calls? We're here to help! Call, email, or stop by today! #PCSolutions #ScamSunday #VoiceCloningScam #SmallBusiness #CapeCod",en,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",false,true,true,184,,
Instagram:post:3565868284547946252,Instagram:post:3565868284547946252,3565868284547946252,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DF8gk_gT9cM/,,,AI 语音诈骗是否应强制披露或限制？,voice cloning scam,"💡 Tip Tuesday: Protect Yourself from AI Voice Scams 🎙️🚨 Scammers are now using AI to clone voices and trick people into believing their loved ones are in danger. Here's how to stay safe: 1️⃣ Be Skeptical of Urgent Calls: If someone claims to be a family member in distress and asks for money, pause and verify before acting. 2️⃣ Use a Safe Word: Set up a unique phrase with close family members that only they would know in an emergency. 3️⃣ Verify the Caller: Hang up and call the person back on a known number to confirm their identity. 4️⃣ Limit What You Share Online: Scammers use social media to gather voice clips—adjust your privacy settings and be mindful of what you post. Stay alert and don't let AI scammers fool you! 🕵️‍♂️ #TipTuesday #AIScams #StaySafe #VoiceCloningScam",en,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",false,true,true,138,,
Instagram:post:3785759497710118178,Instagram:post:3785759497710118178,3785759497710118178,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DSJuDSSEqUi/,,,AI 语音诈骗是否应强制披露或限制？,voice cloning scam,"⚠️ Deepfake & Voice Cloning Scams Are Exploding in India! Aaj kal sirf 10 seconds ki aapki awaaz kaafi hai… Scammer aapki family ya boss ban kar paisa maang sakta hai. 😳 Fake videos… fake calls… fake voices… Sab real lagta hai — par sab scam hota hai! 👉 Yeh post zaroor dekhein: ""Ek phone call se aapka pura paisa ZERO kaise ho sakta hai?"" Learn how voice cloning scams actually work. 💡 Important: Never trust a call asking for money — even if the voice sounds familiar. Always verify before you pay. 🔒 Cyber Gyan by Vishal – Make India Cyber Safe #CyberGyan #CyberAwarenessIndia #DeepfakeScam #VoiceCloningScam #OnlineSafetyTips #UPIScam #DigitalFraud #StayAlertIndia #CyberCrimeAwareness #IndiaFightsScam",en,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",false,true,false,104,,
Instagram:post:3600870204177206983,Instagram:post:3600870204177206983,3600870204177206983,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DH43F9aRU7H/,,,AI 语音诈骗是否应强制披露或限制？,voice cloning scam,"🔊 If it looks like a duck and quacks like a duck… it might be AI. Scammers are now using AI voice cloning to imitate your loved ones, coworkers, or bosses, trying to trick you into sending money or revealing sensitive information. 🚨 Stay one step ahead! ✔️ Verify before you act – Call back on a known number. ✔️ Set a safe word – Agree on a phrase only real contacts would know. ✔️ Think before you send – Urgency is a red flag! 🔐 This AI Fools Week, take control of your security. Protect yourself and those around you! Tag a friend to spread awareness. ⬇️ #AIFools #VoiceCloningScam #CyberSecurity #StaySafeOnline #FraudAwareness",en,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",false,true,true,103,,
Instagram:post:3713561663628062073,Instagram:post:3713561663628062073,3713561663628062073,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DOJOKhkDy15/,,,AI 语音诈骗是否应强制披露或限制？,voice cloning scam,"User gets call: Hello? Familiar voice: It's me! I'm in a car accident, need ₹50,000 for hospital bills RIGHT NOW!😰 User: Oh my God! You sound hurt! I'll send money immediately! Voice: Please hurry, they won't treat me without payment! User urgently transfers money User calls back 10 minutes later: Real friend: What accident? I'm at home watching Netflix... User: But you just called me crying! Real friend: That wasn't me! Scammers are using AI voice cloning now! User: ₹50,000 gone... the voice sounded EXACTLY like you!😭 NEVER send money based on voice alone! Always hang up and call back on their known number to verify! 📞 Follow @cybersecure_junction for insights that will help you stay ahead of hackers and fraudsters. 🌍 Cyber World mai Safe rahe, Secure rahe! #CyberSecurity #AIScam #VoiceCloningScam #DeepfakeScam #EmergencyScam #PhoneScam #AIFraud #VoicePhishing #TechScam #DigitalSafety #ScamAlert #FakeVoice #OnlineFraud #SecurityTips #StayAlert #CyberAware #FraudPrevention #AIThreat #VoiceSecurity #StaySafe",en,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",false,true,true,155,,
Instagram:post:3601253220032572064,Instagram:post:3601253220032572064,3601253220032572064,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DH6OLkuReqg/,,,AI 语音诈骗是否应强制披露或限制？,voice cloning scam,🤖 Happy AIpril Fools! Stay one step ahead of AI voice cloning scams by creating a secret safe word with your friends and family. If you get a call from someone who sounds like someone you know but asks for money or personal info — and they don't know the safe word — it could be an AI scam! Protect yourself. Stay smart. Stay safe. 💡🔒 #AIprilFools #VoiceCloningScam #ScamPrevention #AIAwareness #StaySafeOnline,en,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",false,true,true,68,,
Instagram:post:3493289781691588559,Instagram:post:3493289781691588559,3493289781691588559,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DB6qIxXOp_P/,,,AI 语音诈骗是否应强制披露或限制？,voice cloning scam,"Echoes of Deception The rain drummed against Harriette's apartment windows as she stared at her phone, her hands trembling. What she heard on her voicemail was unmistakably her voice, yet she'd never made that call begging her grandmother for emergency money. Three other friends had just texted, asking about similar suspicious calls they'd received. Her throat tightened as she realized what had happened. Those podcast interviews she'd done for her small business – someone had used them to clone her voice. The AI-generated calls had already convinced her cousin to send $2,000 to a scammer! Harriette's fingers flew across her keyboard as she documented everything. She recorded new voicemails for her contacts, explaining the situation: ""If you get a call from me asking for money, it's not real. It's an AI clone."" Her voice cracked, but she kept recording. She contacted the police, her bank, and the FBI's Internet Crime Complaint Center. Then she did something unexpected – she went public. On her business's social media, she shared her story, explaining how voice cloning worked and warning others. Her post went viral within her community. Local news picked up the story. Instead of hiding in shame, Harriette turned her ordeal into a crusade. She organized workshops with senior centers about AI scam awareness. Her grandmother proudly attended each one. Two months later, on another rainy Sunday, Harriette smiled as she received a different kind of call – a tech journalist wanting to interview her about her advocacy work. This time, when her voice would be recorded, it would be on her own terms, helping others protect themselves from the very technology that had once been used against her. The rain still fell outside, but it no longer felt threatening. She had transformed her fear into power, her silence into a voice of warning and hope for others. #voicecloningscam #protectyourvoice #awareness #staysafe",en,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",false,true,true,319,,
